_id,lat,lng,main_damage,grouped_damage,confidence_level,geo_result,occupancy,address,parsed_address,address_dict,country,parish,town,suburb,street,place
"BLDG28154","15.30541974","-61.38696477","Negligible to slight damage","Damaged Buildings","nan","15.3061929,-61.3868675,residential","residential","Benjamin Lane, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Benjamin Lane,Goodwill,Roseau,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Roseau","Goodwill","Benjamin Lane","None"
"BLDG28155","15.30533589","-61.38694385","Negligible to slight damage","Damaged Buildings","nan","15.3061929,-61.3868675,residential","residential","Benjamin Lane, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Benjamin Lane,Goodwill,Roseau,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Roseau","Goodwill","Benjamin Lane","None"
"BLDG28156","15.30524604","-61.3869199","Negligible to slight damage","Damaged Buildings","nan","15.3061929,-61.3868675,residential","residential","Benjamin Lane, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Benjamin Lane,Goodwill,Roseau,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Roseau","Goodwill","Benjamin Lane","None"
"BLDG28157","15.30515912","-61.38688669","Highly Damaged","Damaged Buildings","nan","15.3061929,-61.3868675,residential","residential","Benjamin Lane, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Benjamin Lane,Goodwill,Roseau,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Roseau","Goodwill","Benjamin Lane","None"
"BLDG28158","15.30508716","-61.38685644","Highly Damaged","Damaged Buildings","nan","15.3061929,-61.3868675,residential","residential","Benjamin Lane, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Benjamin Lane,Goodwill,Roseau,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Roseau","Goodwill","Benjamin Lane","None"
"BLDG28159","15.30497732","-61.38737467","Moderately Damaged","Damaged Buildings","nan","15.3064471,-61.3872116,residential","residential","Bowers Lane, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Bowers Lane,Goodwill,Roseau,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Roseau","Goodwill","Bowers Lane","None"
"BLDG28160","15.30495243","-61.38723936","Negligible to slight damage","Damaged Buildings","nan","15.3064471,-61.3872116,residential","residential","Bowers Lane, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Bowers Lane,Goodwill,Roseau,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Roseau","Goodwill","Bowers Lane","None"
"BLDG28161","15.30520344","-61.38764396","Moderately Damaged","Damaged Buildings","nan","15.305083,-61.3854155,suburb","suburb","Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Goodwill,Roseau,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Roseau","Goodwill","None","None"
"BLDG28162","15.30475509","-61.38640319","Highly Damaged","Damaged Buildings","nan","15.3047995,-61.3863869,fuel","fuel","West Indies, Winston Lane, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","West Indies,Winston Lane,Goodwill,Roseau,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Roseau","Goodwill","Winston Lane","West Indies"
"BLDG28163","15.30550712","-61.38888608","Moderately Damaged","Damaged Buildings","nan","15.30535235,-61.3888162788901,school","school","Goodwill Secondary School, Winston Lane, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Goodwill Secondary School,Winston Lane,Goodwill,Roseau,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Roseau","Goodwill","Winston Lane","Goodwill Secondary School"
"BLDG28164","15.30607545","-61.38935601","Completely Destroyed","Damaged Buildings","nan","null,null","unknown","Lands and Surveys, Housing Division, Gov`t Housing Loans Board,, Charles Avenue, Goodwill, Roseau, Saint George Parish, 00152, Dominica","Lands and Surveys,Housing Division,Gov`t Housing Loans Board,,Charles Avenue,Goodwill,Roseau,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Roseau","Goodwill","Charles Avenue",""
"BLDG28165","15.30667708","-61.38905575","Highly Damaged","Damaged Buildings","nan","null,null","unknown","Lands and Surveys, Housing Division, Gov`t Housing Loans Board,, Charles Avenue, Goodwill, Roseau, Saint George Parish, 00152, Dominica","Lands and Surveys,Housing Division,Gov`t Housing Loans Board,,Charles Avenue,Goodwill,Roseau,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Roseau","Goodwill","Charles Avenue",""
"BLDG28166","15.30642911","-61.38907305","Completely Destroyed","Damaged Buildings","nan","null,null","unknown","Lands and Surveys, Housing Division, Gov`t Housing Loans Board,, Charles Avenue, Goodwill, Roseau, Saint George Parish, 00152, Dominica","Lands and Surveys,Housing Division,Gov`t Housing Loans Board,,Charles Avenue,Goodwill,Roseau,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Roseau","Goodwill","Charles Avenue",""
"BLDG28167","15.30624984","-61.38908366","Highly Damaged","Damaged Buildings","nan","null,null","unknown","Lands and Surveys, Housing Division, Gov`t Housing Loans Board,, Charles Avenue, Goodwill, Roseau, Saint George Parish, 00152, Dominica","Lands and Surveys,Housing Division,Gov`t Housing Loans Board,,Charles Avenue,Goodwill,Roseau,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Roseau","Goodwill","Charles Avenue",""
"BLDG28168","15.30668321","-61.3886615","Highly Damaged","Damaged Buildings","nan","15.30616875,-61.3887071323054,bank","bank","AID Bank, Charles Avenue, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","AID Bank,Charles Avenue,Goodwill,Roseau,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Roseau","Goodwill","Charles Avenue","AID Bank"
"BLDG28169","15.30613316","-61.38865339","Highly Damaged","Damaged Buildings","nan","15.30616875,-61.3887071323054,bank","bank","AID Bank, Charles Avenue, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","AID Bank,Charles Avenue,Goodwill,Roseau,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Roseau","Goodwill","Charles Avenue","AID Bank"
"BLDG28170","15.30689383","-61.38885391","Moderately Damaged","Damaged Buildings","nan","15.3073127,-61.3885312245254,school","school","Goodwill Primary School, Rawles Lane, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Goodwill Primary School,Rawles Lane,Goodwill,Roseau,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Roseau","Goodwill","Rawles Lane","Goodwill Primary School"
