lid,latitude,longitude,population_2015,population_2020,abs_increase,perc_increase
LOC07453,15.35875,-61.27930556,3.301455463,3.181542033,-0.119913429,0.96
LOC07454,15.35875,-61.27902778,3.301455463,3.181542033,-0.119913429,0.96
LOC07455,15.35875,-61.27847222,3.301455463,3.181542033,-0.119913429,0.96
LOC07456,15.35875,-61.26236111,3.301455463,3.181542033,-0.119913429,0.96
LOC07457,15.35875,-61.26208333,3.301455463,3.181542033,-0.119913429,0.96
LOC07458,15.35875,-61.25902778,3.301455463,3.181542033,-0.119913429,0.96
LOC07459,15.35902778,-61.39569444,4.683022828,5.104222206,0.421199379,1.09
LOC07460,15.35902778,-61.39541667,4.683022828,5.104222206,0.421199379,1.09
LOC07461,15.35902778,-61.39513889,4.683022828,5.104222206,0.421199379,1.09
LOC07462,15.35902778,-61.35708333,4.683022828,5.104222206,0.421199379,1.09
LOC07463,15.35902778,-61.35652778,4.683022828,5.104222206,0.421199379,1.09
LOC07464,15.35902778,-61.35625,4.683022828,5.104222206,0.421199379,1.09
LOC07465,15.35902778,-61.35597222,4.683022828,5.104222206,0.421199379,1.09
LOC07466,15.35902778,-61.35486111,4.683022828,5.104222206,0.421199379,1.09
LOC07467,15.35902778,-61.35402778,4.683022828,5.104222206,0.421199379,1.09
LOC07468,15.35902778,-61.27902778,3.301455463,3.181542033,-0.119913429,0.96
LOC07469,15.35902778,-61.27847222,3.301455463,3.181542033,-0.119913429,0.96
LOC07470,15.35902778,-61.27819444,3.301455463,3.181542033,-0.119913429,0.96
LOC07471,15.35902778,-61.26208333,3.301455463,3.181542033,-0.119913429,0.96
LOC07472,15.35902778,-61.26125,3.301455463,3.181542033,-0.119913429,0.96
LOC07473,15.35902778,-61.26097222,3.301455463,3.181542033,-0.119913429,0.96
LOC07474,15.35902778,-61.26069444,3.301455463,3.181542033,-0.119913429,0.96
LOC07475,15.35902778,-61.26041667,3.301455463,3.181542033,-0.119913429,0.96
LOC07476,15.35902778,-61.25902778,3.301455463,3.181542033,-0.119913429,0.96
LOC07477,15.35902778,-61.25875,3.301455463,3.181542033,-0.119913429,0.96
LOC07478,15.35930556,-61.39569444,4.683022828,5.104222206,0.421199379,1.09
LOC07479,15.35930556,-61.39541667,4.683022828,5.104222206,0.421199379,1.09
LOC07480,15.35930556,-61.39513889,4.683022828,5.104222206,0.421199379,1.09
LOC07481,15.35930556,-61.39486111,4.683022828,5.104222206,0.421199379,1.09
LOC07482,15.35930556,-61.39458333,4.683022828,5.104222206,0.421199379,1.09
LOC07483,15.35930556,-61.39402778,4.683022828,5.104222206,0.421199379,1.09
LOC07484,15.35930556,-61.39375,4.683022828,5.104222206,0.421199379,1.09
LOC07485,15.35930556,-61.35597222,4.683022828,5.104222206,0.421199379,1.09
LOC07486,15.35930556,-61.35541667,4.683022828,5.104222206,0.421199379,1.09
LOC07487,15.35930556,-61.27902778,3.301455463,3.181542033,-0.119913429,0.96
LOC07488,15.35930556,-61.27819444,3.301455463,3.181542033,-0.119913429,0.96
LOC07489,15.35930556,-61.26097222,3.301455463,3.181542033,-0.119913429,0.96
LOC07490,15.35930556,-61.25902778,3.301455463,3.181542033,-0.119913429,0.96
LOC07491,15.35958333,-61.39597222,4.683022828,5.104222206,0.421199379,1.09
LOC07492,15.35958333,-61.39569444,4.683022828,5.104222206,0.421199379,1.09
LOC07493,15.35958333,-61.39541667,4.683022828,5.104222206,0.421199379,1.09
LOC07494,15.35958333,-61.39513889,4.683022828,5.104222206,0.421199379,1.09
LOC07495,15.35958333,-61.39486111,4.683022828,5.104222206,0.421199379,1.09
LOC07496,15.35958333,-61.39430556,4.683022828,5.104222206,0.421199379,1.09
LOC07497,15.35958333,-61.39402778,4.683022828,5.104222206,0.421199379,1.09
LOC07498,15.35958333,-61.36902778,4.683022828,5.104222206,0.421199379,1.09
LOC07499,15.35958333,-61.35652778,4.683022828,5.104222206,0.421199379,1.09
LOC07500,15.35958333,-61.35625,4.683022828,5.104222206,0.421199379,1.09
LOC07501,15.35958333,-61.35597222,4.683022828,5.104222206,0.421199379,1.09
LOC07502,15.35958333,-61.35541667,4.683022828,5.104222206,0.421199379,1.09
LOC07503,15.35958333,-61.35513889,4.683022828,5.104222206,0.421199379,1.09
LOC07504,15.35958333,-61.35486111,4.683022828,5.104222206,0.421199379,1.09
LOC07505,15.35958333,-61.27763889,3.301455463,3.181542033,-0.119913429,0.96
LOC07506,15.35958333,-61.27708333,3.301455463,3.181542033,-0.119913429,0.96
LOC07507,15.35958333,-61.26069444,3.301455463,3.181542033,-0.119913429,0.96
LOC07508,15.35958333,-61.26041667,3.301455463,3.181542033,-0.119913429,0.96
LOC07509,15.35958333,-61.25875,3.301455463,3.181542033,-0.119913429,0.96
LOC07510,15.35958333,-61.25847222,3.301455463,3.181542033,-0.119913429,0.96
LOC07511,15.35958333,-61.25763889,3.301455463,3.181542033,-0.119913429,0.96
LOC07512,15.35958333,-61.25736111,3.301455463,3.181542033,-0.119913429,0.96
LOC07513,15.35986111,-61.39625,4.683022828,5.104222206,0.421199379,1.09
LOC07514,15.35986111,-61.39569444,4.683022828,5.104222206,0.421199379,1.09
LOC07515,15.35986111,-61.39541667,4.683022828,5.104222206,0.421199379,1.09
LOC07516,15.35986111,-61.39486111,4.683022828,5.104222206,0.421199379,1.09
LOC07517,15.35986111,-61.39458333,4.683022828,5.104222206,0.421199379,1.09
LOC07518,15.35986111,-61.39430556,4.683022828,5.104222206,0.421199379,1.09
LOC07519,15.35986111,-61.39375,4.683022828,5.104222206,0.421199379,1.09
LOC07520,15.35986111,-61.39319444,4.683022828,5.104222206,0.421199379,1.09
LOC07521,15.35986111,-61.36902778,4.683022828,5.104222206,0.421199379,1.09
LOC07522,15.35986111,-61.27763889,3.301455463,3.181542033,-0.119913429,0.96
LOC07523,15.35986111,-61.27736111,3.301455463,3.181542033,-0.119913429,0.96
LOC07524,15.35986111,-61.27680556,3.301455463,3.181542033,-0.119913429,0.96
LOC07525,15.35986111,-61.27652778,3.301455463,3.181542033,-0.119913429,0.96
LOC07526,15.35986111,-61.25930556,3.301455463,3.181542033,-0.119913429,0.96
LOC07527,15.35986111,-61.25902778,3.301455463,3.181542033,-0.119913429,0.96
LOC07528,15.35986111,-61.25875,3.301455463,3.181542033,-0.119913429,0.96
LOC07529,15.35986111,-61.25736111,3.301455463,3.181542033,-0.119913429,0.96
LOC07530,15.35986111,-61.25597222,3.301455463,3.181542033,-0.119913429,0.96
LOC07531,15.36013889,-61.39569444,4.683022828,5.104222206,0.421199379,1.09
LOC07532,15.36013889,-61.39541667,4.683022828,5.104222206,0.421199379,1.09
LOC07533,15.36013889,-61.39486111,4.683022828,5.104222206,0.421199379,1.09
LOC07534,15.36013889,-61.39458333,4.683022828,5.104222206,0.421199379,1.09
LOC07535,15.36013889,-61.39375,4.683022828,5.104222206,0.421199379,1.09
LOC07536,15.36013889,-61.36902778,4.683022828,5.104222206,0.421199379,1.09
LOC07537,15.36013889,-61.36875,4.683022828,5.104222206,0.421199379,1.09
LOC07538,15.36013889,-61.36041667,4.683022828,5.104222206,0.421199379,1.09
LOC07539,15.36013889,-61.36013889,4.683022828,5.104222206,0.421199379,1.09
LOC07540,15.36013889,-61.35541667,4.683022828,5.104222206,0.421199379,1.09
LOC07541,15.36013889,-61.27680556,3.301455463,3.181542033,-0.119913429,0.96
LOC07542,15.36013889,-61.27652778,3.301455463,3.181542033,-0.119913429,0.96
LOC07543,15.36013889,-61.27625,3.301455463,3.181542033,-0.119913429,0.96
LOC07544,15.36013889,-61.25958333,3.301455463,3.181542033,-0.119913429,0.96
LOC07545,15.36013889,-61.25902778,3.301455463,3.181542033,-0.119913429,0.96
LOC07546,15.36013889,-61.25847222,3.301455463,3.181542033,-0.119913429,0.96
LOC07547,15.36013889,-61.25708333,3.301455463,3.181542033,-0.119913429,0.96
LOC07548,15.36041667,-61.39652778,4.683022828,5.104222206,0.421199379,1.09
LOC07549,15.36041667,-61.39597222,4.683022828,5.104222206,0.421199379,1.09
LOC07550,15.36041667,-61.39569444,4.683022828,5.104222206,0.421199379,1.09
LOC07551,15.36041667,-61.39541667,4.683022828,5.104222206,0.421199379,1.09
LOC07552,15.36041667,-61.39513889,4.683022828,5.104222206,0.421199379,1.09
LOC07553,15.36041667,-61.39486111,4.683022828,5.104222206,0.421199379,1.09
LOC07554,15.36041667,-61.39375,4.683022828,5.104222206,0.421199379,1.09
LOC07555,15.36041667,-61.39347222,4.683022828,5.104222206,0.421199379,1.09
LOC07556,15.36041667,-61.39319444,4.683022828,5.104222206,0.421199379,1.09
LOC07557,15.36041667,-61.36902778,4.683022828,5.104222206,0.421199379,1.09
LOC07558,15.36041667,-61.36875,4.683022828,5.104222206,0.421199379,1.09
LOC07559,15.36041667,-61.35513889,4.683022828,5.104222206,0.421199379,1.09
LOC07560,15.36041667,-61.35486111,4.683022828,5.104222206,0.421199379,1.09
LOC07561,15.36041667,-61.25875,3.301455463,3.181542033,-0.119913429,0.96
LOC07562,15.36041667,-61.25819444,3.301455463,3.181542033,-0.119913429,0.96
LOC07563,15.36041667,-61.25791667,3.301455463,3.181542033,-0.119913429,0.96
LOC07564,15.36041667,-61.25569444,3.301455463,3.181542033,-0.119913429,0.96
LOC07565,15.36069444,-61.39680556,4.683022828,5.104222206,0.421199379,1.09
LOC07566,15.36069444,-61.39652778,4.683022828,5.104222206,0.421199379,1.09
LOC07567,15.36069444,-61.39597222,4.683022828,5.104222206,0.421199379,1.09
LOC07568,15.36069444,-61.39347222,4.683022828,5.104222206,0.421199379,1.09
LOC07569,15.36069444,-61.36597222,4.683022828,5.104222206,0.421199379,1.09
LOC07570,15.36069444,-61.35486111,4.683022828,5.104222206,0.421199379,1.09
LOC07571,15.36069444,-61.35402778,4.683022828,5.104222206,0.421199379,1.09
LOC07572,15.36069444,-61.27597222,3.301455463,3.181542033,-0.119913429,0.96
LOC07573,15.36069444,-61.27486111,3.301455463,3.181542033,-0.119913429,0.96
LOC07574,15.36069444,-61.25763889,3.301455463,3.181542033,-0.119913429,0.96
LOC07575,15.36069444,-61.25736111,3.301455463,3.181542033,-0.119913429,0.96
LOC07576,15.36097222,-61.39708333,4.683022828,5.104222206,0.421199379,1.09
LOC07577,15.36097222,-61.39680556,4.683022828,5.104222206,0.421199379,1.09
LOC07578,15.36097222,-61.39625,4.683022828,5.104222206,0.421199379,1.09
LOC07579,15.36097222,-61.39569444,4.683022828,5.104222206,0.421199379,1.09
LOC07580,15.36097222,-61.39513889,4.683022828,5.104222206,0.421199379,1.09
LOC07581,15.36097222,-61.39375,4.683022828,5.104222206,0.421199379,1.09
LOC07582,15.36097222,-61.39347222,4.683022828,5.104222206,0.421199379,1.09
LOC07583,15.36097222,-61.36597222,4.683022828,5.104222206,0.421199379,1.09
LOC07584,15.36097222,-61.36013889,4.683022828,5.104222206,0.421199379,1.09
LOC07585,15.36097222,-61.35958333,4.683022828,5.104222206,0.421199379,1.09
LOC07586,15.36097222,-61.35486111,4.683022828,5.104222206,0.421199379,1.09
LOC07587,15.36097222,-61.35347222,4.683022828,5.104222206,0.421199379,1.09
LOC07588,15.36097222,-61.27569444,3.301455463,3.181542033,-0.119913429,0.96
LOC07589,15.36097222,-61.27513889,3.301455463,3.181542033,-0.119913429,0.96
LOC07590,15.36097222,-61.27402778,3.301455463,3.181542033,-0.119913429,0.96
LOC07591,15.36097222,-61.25847222,3.301455463,3.181542033,-0.119913429,0.96
LOC07592,15.36097222,-61.25819444,3.301455463,3.181542033,-0.119913429,0.96
LOC07593,15.36097222,-61.25791667,3.301455463,3.181542033,-0.119913429,0.96
LOC07594,15.36097222,-61.25736111,3.301455463,3.181542033,-0.119913429,0.96
LOC07595,15.36125,-61.39763889,4.683022828,5.104222206,0.421199379,1.09
LOC07596,15.36125,-61.39708333,4.683022828,5.104222206,0.421199379,1.09
LOC07597,15.36125,-61.39652778,4.683022828,5.104222206,0.421199379,1.09
LOC07598,15.36125,-61.39597222,4.683022828,5.104222206,0.421199379,1.09
LOC07599,15.36125,-61.39569444,4.683022828,5.104222206,0.421199379,1.09
LOC07600,15.36125,-61.39486111,4.683022828,5.104222206,0.421199379,1.09
LOC07601,15.36125,-61.39458333,4.683022828,5.104222206,0.421199379,1.09
LOC07602,15.36125,-61.39402778,4.683022828,5.104222206,0.421199379,1.09
LOC07603,15.36125,-61.39375,4.683022828,5.104222206,0.421199379,1.09
LOC07604,15.36125,-61.35486111,4.683022828,5.104222206,0.421199379,1.09
LOC07605,15.36125,-61.35319444,4.683022828,5.104222206,0.421199379,1.09
LOC07606,15.36125,-61.35291667,4.683022828,5.104222206,0.421199379,1.09
LOC07607,15.36125,-61.27597222,3.301455463,3.181542033,-0.119913429,0.96
LOC07608,15.36125,-61.27541667,3.301455463,3.181542033,-0.119913429,0.96
LOC07609,15.36152778,-61.39736111,4.683022828,5.104222206,0.421199379,1.09
LOC07610,15.36152778,-61.39708333,4.683022828,5.104222206,0.421199379,1.09
LOC07611,15.36152778,-61.39680556,4.683022828,5.104222206,0.421199379,1.09
LOC07612,15.36152778,-61.39652778,4.683022828,5.104222206,0.421199379,1.09
LOC07613,15.36152778,-61.39597222,4.683022828,5.104222206,0.421199379,1.09
LOC07614,15.36152778,-61.39569444,4.683022828,5.104222206,0.421199379,1.09
LOC07615,15.36152778,-61.36125,4.683022828,5.104222206,0.421199379,1.09
LOC07616,15.36152778,-61.35319444,4.683022828,5.104222206,0.421199379,1.09
LOC07617,15.36152778,-61.27569444,3.301455463,3.181542033,-0.119913429,0.96
LOC07618,15.36152778,-61.27430556,3.301455463,3.181542033,-0.119913429,0.96
LOC07619,15.36152778,-61.27402778,3.301455463,3.181542033,-0.119913429,0.96
LOC07620,15.36152778,-61.25597222,3.301455463,3.181542033,-0.119913429,0.96
LOC07621,15.36180556,-61.39763889,4.683022828,5.104222206,0.421199379,1.09
LOC07622,15.36180556,-61.39736111,4.683022828,5.104222206,0.421199379,1.09
LOC07623,15.36180556,-61.39680556,4.683022828,5.104222206,0.421199379,1.09
LOC07624,15.36180556,-61.39652778,4.683022828,5.104222206,0.421199379,1.09
LOC07625,15.36180556,-61.39625,4.683022828,5.104222206,0.421199379,1.09
LOC07626,15.36180556,-61.39597222,4.683022828,5.104222206,0.421199379,1.09
LOC07627,15.36180556,-61.39569444,4.683022828,5.104222206,0.421199379,1.09
LOC07628,15.36180556,-61.39402778,4.683022828,5.104222206,0.421199379,1.09
LOC07629,15.36180556,-61.35236111,4.683022828,5.104222206,0.421199379,1.09
LOC07630,15.36180556,-61.27541667,3.301455463,3.181542033,-0.119913429,0.96
LOC07631,15.36180556,-61.27458333,3.301455463,3.181542033,-0.119913429,0.96
LOC07632,15.36180556,-61.26291667,3.301455463,3.181542033,-0.119913429,0.96
LOC07633,15.36180556,-61.25791667,3.301455463,3.181542033,-0.119913429,0.96
LOC07634,15.36180556,-61.25763889,3.301455463,3.181542033,-0.119913429,0.96
LOC07635,15.36180556,-61.25541667,3.301455463,3.181542033,-0.119913429,0.96
LOC07636,15.36180556,-61.25486111,3.301455463,3.181542033,-0.119913429,0.96
LOC07637,15.36208333,-61.39763889,4.683022828,5.104222206,0.421199379,1.09
LOC07638,15.36208333,-61.39736111,4.683022828,5.104222206,0.421199379,1.09
LOC07639,15.36208333,-61.39625,4.683022828,5.104222206,0.421199379,1.09
LOC07640,15.36208333,-61.39541667,4.683022828,5.104222206,0.421199379,1.09
LOC07641,15.36208333,-61.39486111,4.683022828,5.104222206,0.421199379,1.09
LOC07642,15.36208333,-61.39458333,4.683022828,5.104222206,0.421199379,1.09
LOC07643,15.36208333,-61.27541667,3.301455463,3.181542033,-0.119913429,0.96
LOC07644,15.36208333,-61.27513889,3.301455463,3.181542033,-0.119913429,0.96
LOC07645,15.36208333,-61.27486111,3.301455463,3.181542033,-0.119913429,0.96
LOC07646,15.36208333,-61.27430556,3.301455463,3.181542033,-0.119913429,0.96
LOC07647,15.36208333,-61.27375,3.301455463,3.181542033,-0.119913429,0.96
LOC07648,15.36208333,-61.26597222,3.301455463,3.181542033,-0.119913429,0.96
LOC07649,15.36208333,-61.25375,3.301455463,3.181542033,-0.119913429,0.96
LOC07650,15.36236111,-61.39791667,4.683022828,5.104222206,0.421199379,1.09
LOC07651,15.36236111,-61.39680556,4.683022828,5.104222206,0.421199379,1.09
LOC07652,15.36236111,-61.39652778,4.683022828,5.104222206,0.421199379,1.09
LOC07653,15.36236111,-61.39569444,4.683022828,5.104222206,0.421199379,1.09
LOC07654,15.36236111,-61.39513889,4.683022828,5.104222206,0.421199379,1.09
LOC07655,15.36236111,-61.27513889,3.301455463,3.181542033,-0.119913429,0.96
LOC07656,15.36236111,-61.27458333,3.301455463,3.181542033,-0.119913429,0.96
LOC07657,15.36236111,-61.27430556,3.301455463,3.181542033,-0.119913429,0.96
LOC07658,15.36236111,-61.27402778,3.301455463,3.181542033,-0.119913429,0.96
LOC07659,15.36236111,-61.27375,3.301455463,3.181542033,-0.119913429,0.96
LOC07660,15.36236111,-61.25680556,3.301455463,3.181542033,-0.119913429,0.96
LOC07661,15.36236111,-61.25347222,3.301455463,3.181542033,-0.119913429,0.96
LOC07662,15.36263889,-61.39875,4.683022828,5.104222206,0.421199379,1.09
LOC07663,15.36263889,-61.39791667,4.683022828,5.104222206,0.421199379,1.09
LOC07664,15.36263889,-61.39763889,4.683022828,5.104222206,0.421199379,1.09
LOC07665,15.36263889,-61.39736111,4.683022828,5.104222206,0.421199379,1.09
LOC07666,15.36263889,-61.39708333,4.683022828,5.104222206,0.421199379,1.09
LOC07667,15.36263889,-61.39652778,4.683022828,5.104222206,0.421199379,1.09
LOC07668,15.36263889,-61.39569444,4.683022828,5.104222206,0.421199379,1.09
LOC07669,15.36263889,-61.39513889,4.683022828,5.104222206,0.421199379,1.09
LOC07670,15.36263889,-61.39458333,4.683022828,5.104222206,0.421199379,1.09
LOC07671,15.36263889,-61.27569444,3.301455463,3.181542033,-0.119913429,0.96
LOC07672,15.36263889,-61.27541667,3.301455463,3.181542033,-0.119913429,0.96
LOC07673,15.36263889,-61.27486111,3.301455463,3.181542033,-0.119913429,0.96
LOC07674,15.36263889,-61.27430556,3.301455463,3.181542033,-0.119913429,0.96
LOC07675,15.36263889,-61.27402778,3.301455463,3.181542033,-0.119913429,0.96
LOC07676,15.36263889,-61.27375,3.301455463,3.181542033,-0.119913429,0.96
LOC07677,15.36263889,-61.26013889,3.301455463,3.181542033,-0.119913429,0.96
LOC07678,15.36291667,-61.39875,4.683022828,5.104222206,0.421199379,1.09
LOC07679,15.36291667,-61.39847222,4.683022828,5.104222206,0.421199379,1.09
LOC07680,15.36291667,-61.39819444,4.683022828,5.104222206,0.421199379,1.09
LOC07681,15.36291667,-61.39791667,4.683022828,5.104222206,0.421199379,1.09
LOC07682,15.36291667,-61.39736111,4.683022828,5.104222206,0.421199379,1.09
LOC07683,15.36291667,-61.39708333,4.683022828,5.104222206,0.421199379,1.09
LOC07684,15.36291667,-61.39680556,4.683022828,5.104222206,0.421199379,1.09
LOC07685,15.36291667,-61.39625,4.683022828,5.104222206,0.421199379,1.09
LOC07686,15.36291667,-61.39569444,4.683022828,5.104222206,0.421199379,1.09
LOC07687,15.36291667,-61.39541667,4.683022828,5.104222206,0.421199379,1.09
LOC07688,15.36291667,-61.39513889,4.683022828,5.104222206,0.421199379,1.09
LOC07689,15.36291667,-61.39486111,4.683022828,5.104222206,0.421199379,1.09
LOC07690,15.36291667,-61.39458333,4.683022828,5.104222206,0.421199379,1.09
LOC07691,15.36291667,-61.39430556,4.683022828,5.104222206,0.421199379,1.09
LOC07692,15.36291667,-61.27597222,3.301455463,3.181542033,-0.119913429,0.96
LOC07693,15.36291667,-61.27569444,3.301455463,3.181542033,-0.119913429,0.96
LOC07694,15.36291667,-61.27430556,3.301455463,3.181542033,-0.119913429,0.96
LOC07695,15.36291667,-61.27402778,3.301455463,3.181542033,-0.119913429,0.96
LOC07696,15.36291667,-61.27375,3.301455463,3.181542033,-0.119913429,0.96
LOC07697,15.36291667,-61.26319444,3.301455463,3.181542033,-0.119913429,0.96
LOC07698,15.36291667,-61.25958333,3.301455463,3.181542033,-0.119913429,0.96
LOC07699,15.36319444,-61.39902778,4.683022828,5.104222206,0.421199379,1.09
LOC07700,15.36319444,-61.39875,4.683022828,5.104222206,0.421199379,1.09
LOC07701,15.36319444,-61.39847222,4.683022828,5.104222206,0.421199379,1.09
LOC07702,15.36319444,-61.39819444,4.683022828,5.104222206,0.421199379,1.09
LOC07703,15.36319444,-61.39791667,4.683022828,5.104222206,0.421199379,1.09
LOC07704,15.36319444,-61.39763889,4.683022828,5.104222206,0.421199379,1.09
LOC07705,15.36319444,-61.39680556,4.683022828,5.104222206,0.421199379,1.09
LOC07706,15.36319444,-61.39652778,4.683022828,5.104222206,0.421199379,1.09
LOC07707,15.36319444,-61.39625,4.683022828,5.104222206,0.421199379,1.09
LOC07708,15.36319444,-61.39597222,4.683022828,5.104222206,0.421199379,1.09
